Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
Will Anderson Jr. DL - HOU,Will Anderson Jr.,DL,HOU,@JAX,St Quintin Heidschnucken,3.0,1.0,,,,,,,,,,,1.0,,2.0,,9.5
Zach Allen DL - DEN,Zach Allen,DL,DEN,@MIA,Slay,3.0,4.0,,2.0,,,,,,,,,,,,,9.0
Christian Wilkins DL - MIA,Christian Wilkins,DL,MIA,DEN,Slay,1.0,2.0,,,,,,,,,,,,1.0,3.0,,9.0
Ogbo Okoronkwo DL - CLE,Ogbo Okoronkwo,DL,CLE,TEN,dirty birds,1.0,1.0,0.5,1.0,,,,,,,,,,,1.0,,8.5
Derrick Brown DL - CAR,Derrick Brown,DL,CAR,@SEA,Wbn Beasts,3.0,2.0,,,,,,,,,,,,,2.0,,8.0
Fletcher Cox DL - PHI,Fletcher Cox,DL,PHI,@TB,FA,,2.0,0.5,,,,,,,,,,,,2.0,,8.0
John Jenkins DL - LV,John Jenkins,DL,LV,PIT,FA,2.0,4.0,,1.0,,,,,,,,,,,1.0,,8.0
David Onyemata DL - ATL,David Onyemata,DL,ATL,@DET,FA,1.0,2.0,,1.0,,,,,,,,,,,2.0,,8.0
Quinnen Williams DL - NYJ,Quinnen Williams,DL,NYJ,NE,Bad Wildcats Hunschat,1.0,,,,,,,,,,,,,1.0,3.0,,8.0
DJ Davidson DL - NYG Q,DJ Davidson,DL,NYG,@SF,FA,,1.0,0.5,,,,,,,,,,,1.0,1.0,,6.5
George Karlaftis DL - KC,George Karlaftis,DL,KC,CHI,FA,1.0,1.0,0.5,,,,,,,,,,,,1.0,,6.5
Jonathan Harris DL - DEN,Jonathan Harris,DL,DEN,@MIA,FA,3.0,2.0,,1.0,,,,,,,,,,,,,6.0
Maurice Hurst DL - CLE,Maurice Hurst,DL,CLE,TEN,FA,2.0,,,1.0,,,,,,,,,,,1.0,,6.0
Bilal Nichols DL - LV,Bilal Nichols,DL,LV,PIT,FA,3.0,2.0,,1.0,,,,,,,,,,,,,6.0
Daron Payne DL - WAS,Daron Payne,DL,WAS,BUF,Bad Wildcats Hunschat,3.0,,,1.0,,,,,,,,,,1.0,,,6.0
Grover Stewart DL - IND,Grover Stewart,DL,IND,@BAL,dirty birds,3.0,2.0,,,,,,,,,,,,,1.0,,6.0
Brent Urban DL - BAL,Brent Urban,DL,BAL,IND,FA,2.0,,,1.0,,,,,,,,,,,1.0,,6.0
Greg Gaines DL - TB,Greg Gaines,DL,TB,PHI,FA,,3.0,,,,,,,,,,,,,2.0,,5.5
Dexter Lawrence DL - NYG,Dexter Lawrence,DL,NYG,@SF,FlyRamsFly,4.0,3.0,,,,,,,,,,,,,,,5.5
Yannick Ngakoue DL - CHI,Yannick Ngakoue,DL,CHI,@KC,Wbn Beasts,1.0,1.0,,,,,,,,,,,,,2.0,,5.5
Kobie Turner DL - LA,Kobie Turner,DL,LA,@CIN,FA,,1.0,0.5,,,,,,,,,,,,1.0,,5.5
Gervon Dexter Sr. DL - CHI,Gervon Dexter Sr.,DL,CHI,@KC,FA,3.0,,,,,,,,,,,,,,1.0,,5.0
Michael Hoecht DL - LA,Michael Hoecht,DL,LA,@CIN,FA,1.0,4.0,,1.0,,,,,,,,,,,,,5.0
Teair Tart DL - TEN Q View News,Teair Tart,DL,TEN,@CLE,FA,3.0,,,1.0,,,,,,,,,,,,,5.0
Nick Williams DL - LAC,Nick Williams,DL,LAC,@MIN,FA,2.0,2.0,,1.0,,,,,,,,,,,,,5.0
Chase Young DL - WAS,Chase Young,DL,WAS,BUF,Alta Villa Cardinals,3.0,,,1.0,,,,,,,,,,,,,5.0
Maliek Collins DL - HOU,Maliek Collins,DL,HOU,@JAX,FA,,1.0,,,,,,,,,,,,,2.0,,4.5
Dominique Robinson DL - CHI,Dominique Robinson,DL,CHI,@KC,FA,2.0,1.0,,1.0,,,,,,,,,,,,,4.5
Zach Sieler DL - MIA,Zach Sieler,DL,MIA,DEN,Boppard Raiders,,1.0,,,,,,,,,,,,,2.0,,4.5
D.J. Wonnum DL - MIN,D.J. Wonnum,DL,MIN,LAC,FA,,1.0,,,,,,,,,,,,,2.0,,4.5
Calais Campbell DL - ATL,Calais Campbell,DL,ATL,@DET,GLADIATORS of NORSCHT,1.0,2.0,,,,,,,,,,,,,1.0,,4.0
Mario Edwards DL - SEA,Mario Edwards,DL,SEA,CAR,FA,,,,,,,,,,,,,,,2.0,,4.0
Daniel Ekuale DL - NE IR,Daniel Ekuale,DL,NE,@NYJ,FA,1.0,,,,,1.0,,,,,,,,,,,4.0
Foley Fatukasi DL - JAX Q View News,Foley Fatukasi,DL,JAX,HOU,FA,2.0,,,1.0,,,,,,,,,,,,,4.0
Jerry Hughes DL - HOU,Jerry Hughes,DL,HOU,@JAX,FA,2.0,,,1.0,,,,,,,,,,,,,4.0
Malcolm Koonce DL - LV Q,Malcolm Koonce,DL,LV,PIT,FA,2.0,,,,,,,,,,,,,,1.0,,4.0
Shaq Lawson DL - BUF,Shaq Lawson,DL,BUF,@WAS,FA,,,,,,,,,,,,,,,2.0,,4.0
Harrison Phillips DL - MIN,Harrison Phillips,DL,MIN,LAC,FA,2.0,,,,,,,,,,,,,,1.0,,4.0
A'Shawn Robinson DL - NYG,A'Shawn Robinson,DL,NYG,@SF,FA,3.0,2.0,,,,,,,,,,,,,,,4.0
Khalen Saunders DL - NO,Khalen Saunders,DL,NO,@GB,FA,,4.0,,,,,,,,,,,,,1.0,,4.0
Ben Stille DL - ARI,Ben Stille,DL,ARI,DAL,FA,4.0,,,,,,,,,,,,,,,,4.0
Solomon Thomas DL - NYJ,Solomon Thomas,DL,NYJ,NE,FA,2.0,,,1.0,,,,,,,,,,,,,4.0
Isaiah Foskey DL - NO,Isaiah Foskey,DL,NO,@GB,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
John Franklin-Myers DL - NYJ,John,Franklin,Myers,NE,FA,1.0,1.0,,,,,,,,,,,,,1.0,,3.5
Justin Jones DL - CHI,Justin Jones,DL,CHI,@KC,FA,1.0,1.0,,,,,,,,,,,,,1.0,,3.5
Jeremiah Ledbetter DL - JAX,Jeremiah Ledbetter,DL,JAX,HOU,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
Jonathan Ledbetter DL - ARI O View News,Jonathan Ledbetter,DL,ARI,DAL,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
Osa Odighizuwa DL - DAL,Osa Odighizuwa,DL,DAL,@ARI,FA,1.0,1.0,,1.0,,,,,,,,,,,,,3.5
Malcolm Roach DL - NO,Malcolm Roach,DL,NO,@GB,FA,1.0,1.0,,1.0,,,,,,,,,,,,,3.5
Roy Robertson-Harris DL - JAX,Roy,Robertson,Harris,HOU,FA,2.0,3.0,,,,,,,,,,,,,,,3.5
Josh Sweat DL - PHI,Josh Sweat,DL,PHI,@TB,GLADIATORS of NORSCHT,3.0,1.0,,,,,,,,,,,,,,,3.5
Jerry Tillery DL - LV,Jerry Tillery,DL,LV,PIT,FA,1.0,1.0,,,,,,,,,,,,,1.0,,3.5
DeShawn Williams DL - CAR,DeShawn Williams,DL,CAR,@SEA,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
Bryan Bresee DL - NO,Bryan Bresee,DL,NO,@GB,FA,2.0,,,,,,,,,,,,,1.0,,,3.0
Adam Gotsis DL - JAX,Adam Gotsis,DL,JAX,HOU,FA,1.0,,,1.0,,,,,,,,,,,,,3.0
Carl Granderson DL - NO,Carl Granderson,DL,NO,@GB,dirty birds,2.0,2.0,,,,,,,,,,,,,,,3.0
Jonathan Greenard DL - HOU,Jonathan Greenard,DL,HOU,@JAX,FA,3.0,,,,,,,,,,,,,,,,3.0
Scott Matlock DL - LAC,Scott Matlock,DL,LAC,@MIN,FA,1.0,,,,,,,,,,,,,,1.0,,3.0
Jordan Phillips DL - BUF,Jordan Phillips,DL,BUF,@WAS,FA,,,,,,,,,,,,,,1.0,1.0,,3.0
Montez Sweat DL - WAS,Montez Sweat,DL,WAS,BUF,Washington Fantasy Team,1.0,,,,,,,,,,,,,,1.0,,3.0
Felix Anudike-Uzomah DL - KC,Felix,Anudike,Uzomah,CHI,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Jordan Davis DL - PHI,Jordan Davis,DL,PHI,@TB,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Zach Harrison DL - ATL,Zach Harrison,DL,ATL,@DET,FA,1.0,3.0,,,,,,,,,,,,,,,2.5
Jermaine Johnson II DL - NYJ,Jermaine Johnson II,DL,NYJ,NE,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Jonah Williams DL - LA,Jonah Williams,DL,LA,@CIN,FA,1.0,1.0,,,,,,,,,,,,1.0,,,2.5
Arik Armstead DL - SF,Arik Armstead,DL,SF,NYG,FA,,,,,,,,,,,,,,,1.0,,2.0
Andrew Billings DL - CHI,Andrew Billings,DL,CHI,@KC,FA,1.0,2.0,,,,,,,,,,,,,,,2.0
Zachary Carter DL - CIN,Zachary Carter,DL,CIN,LA,FA,,,,,,,,,,,,,,,1.0,,2.0
Micheal Clemons DL - NYJ,Micheal Clemons,DL,NYJ,NE,FA,2.0,,,,,,,,,,,,,,,,2.0
Raekwon Davis DL - MIA,Raekwon Davis,DL,MIA,DEN,FA,,,,,,,,,,,,,,,1.0,,2.0
Brandon Graham DL - PHI,Brandon Graham,DL,PHI,@TB,GLADIATORS of NORSCHT,2.0,,,,,,,,,,,,,,,,2.0
Logan Hall DL - TB,Logan Hall,DL,TB,PHI,FA,2.0,,,,,,,,,,,,,,,,2.0
Johnathan Hankins DL - DAL,Johnathan Hankins,DL,DAL,@ARI,FA,,4.0,,,,,,,,,,,,,,,2.0
Malik Herring DL - KC,Malik Herring,DL,KC,CHI,FA,1.0,2.0,,,,,,,,,,,,,,,2.0
Kurt Hinish DL - HOU,Kurt Hinish,DL,HOU,@JAX,FA,1.0,2.0,,,,,,,,,,,,,,,2.0
Kingsley Jonathan DL - BUF,Kingsley Jonathan,DL,BUF,@WAS,FA,,,,,,,,,,,,,,,1.0,,2.0
D.J. Jones DL - DEN,D.J. Jones,DL,DEN,@MIA,FA,2.0,,,,,,,,,,,,,,,,2.0
Travis Jones DL - BAL,Travis Jones,DL,BAL,IND,FA,1.0,2.0,,,,,,,,,,,,,,,2.0
DeMarvin Leal DL - PIT,DeMarvin Leal,DL,PIT,@LV,FA,2.0,,,,,,,,,,,,,,,,2.0
Derrick Nnadi DL - KC,Derrick Nnadi,DL,KC,CHI,FA,1.0,2.0,,,,,,,,,,,,,,,2.0
Romeo Okwara DL - DET,Romeo Okwara,DL,DET,ATL,W (Oct 4),,2.0,,,,,,,,,,,,1.0,,,2.0
Jeffery Simmons DL - TEN,Jeffery Simmons,DL,TEN,@CLE,Koblenz 87ers,2.0,,,,,,,,,,,,,,,,2.0
DeMarcus Walker DL - CHI,DeMarcus Walker,DL,CHI,@KC,FA,,,,,,,,,,,,,,,1.0,,2.0
Al Woods DL - NYJ,Al Woods,DL,NYJ,NE,FA,2.0,,,,,,,,,,,,,,,,2.0
Byron Young DL - LV,Byron Young,DL,LV,PIT,FA,2.0,,,,,,,,,,,,,,,,2.0
Cameron Young DL - SEA,Cameron Young,DL,SEA,CAR,FA,,,,,,,,,,,,,,,1.0,,2.0
Montravius Adams DL - PIT,Montravius Adams,DL,PIT,@LV,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Jonathan Allen DL - WAS,Jonathan Allen,DL,WAS,BUF,Koblenz 87ers,,1.0,,,,,,,,,,,,1.0,,,1.5
Jonathan Bullard DL - MIN,Jonathan Bullard,DL,MIN,LAC,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Jaleel Johnson DL - TEN,Jaleel Johnson,DL,TEN,@CLE,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Rakeem Nunez-Roches DL - NYG,Rakeem,Nunez,Roches,@SF,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Dayo Odeyingbo DL - IND,Dayo Odeyingbo,DL,IND,@BAL,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Zacch Pickens DL - CHI,Zacch Pickens,DL,CHI,@KC,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Brandon Pili DL - MIA,Brandon Pili,DL,MIA,DEN,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Sam Roberts DL - NE,Sam Roberts,DL,NE,@NYJ,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Tedarrell Slaton DL - GB,Tedarrell Slaton,DL,GB,NO,W (Oct 4),1.0,1.0,,,,,,,,,,,,,,,1.5
Kevin Strong DL - ARI,Kevin Strong,DL,ARI,DAL,FA,,3.0,,,,,,,,,,,,,,,1.5
Vita Vea DL - TB Q View News,Vita Vea,DL,TB,PHI,FA,,3.0,,,,,,,,,,,,,,,1.5
Milton Williams DL - PHI,Milton Williams,DL,PHI,@TB,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Deatrich Wise DL - NE,Deatrich Wise,DL,NE,@NYJ,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Devonte Wyatt DL - GB,Devonte Wyatt,DL,GB,NO,W (Oct 4),1.0,1.0,,,,,,,,,,,,,,,1.5
Dorance Armstrong DL - DAL,Dorance Armstrong,DL,DAL,@ARI,FA,,2.0,,,,,,,,,,,,,,,1.0
Karl Brooks DL - GB,Karl Brooks,DL,GB,NO,W (Oct 4),,,,,,,,,,,,,,1.0,,,1.0
Clelin Ferrell DL - SF,Clelin Ferrell,DL,SF,NYG,FA,1.0,,,,,,,,,,,,,,,,1.0
Ta'Quon Graham DL - ATL,Ta'Quon Graham,DL,ATL,@DET,FA,,2.0,,,,,,,,,,,,,,,1.0
Rasheem Green DL - CHI,Rasheem Green,DL,CHI,@KC,FA,1.0,,,,,,,,,,,,,,,,1.0
Timmy Horne DL - ATL,Timmy Horne,DL,ATL,@DET,FA,,2.0,,,,,,,,,,,,,,,1.0
Bryce Huff DL - NYJ,Bryce Huff,DL,NYJ,NE,FA,1.0,,,,,,,,,,,,,,,,1.0
Tyquan Lewis DL - IND,Tyquan Lewis,DL,IND,@BAL,FA,1.0,,,,,,,,,,,,,,,,1.0
John Ridgeway DL - WAS,John Ridgeway,DL,WAS,BUF,FA,1.0,,,,,,,,,,,,,,,,1.0
Za'Darius Smith DL - CLE,Za'Darius Smith,DL,CLE,TEN,FA,,2.0,,,,,,,,,,,,,,,1.0
Shy Tuttle DL - CAR,Shy Tuttle,DL,CAR,@SEA,FA,,2.0,,,,,,,,,,,,,,,1.0
Jihad Ward DL - NYG,Jihad Ward,DL,NYG,@SF,FA,1.0,,,,,,,,,,,,,,,,1.0
Isaiah Buggs DL - DET,Isaiah Buggs,DL,DET,ATL,W (Oct 4),,1.0,,,,,,,,,,,,,,,0.5
Adam Butler DL - LV,Adam Butler,DL,LV,PIT,FA,,1.0,,,,,,,,,,,,,,,0.5
Leki Fotu DL - ARI,Leki Fotu,DL,ARI,DAL,FA,,1.0,,,,,,,,,,,,,,,0.5
Davon Godchaux DL - NE Q View News,Davon Godchaux,DL,NE,@NYJ,Koblenz 87ers,,1.0,,,,,,,,,,,,,,,0.5
Austin Johnson DL - LAC,Austin Johnson,DL,LAC,@MIN,FA,,1.0,,,,,,,,,,,,,,,0.5
Dre'Mont Jones DL - SEA Q,Dre'Mont Jones,DL,SEA,CAR,Bad Wildcats Hunschat,,1.0,,,,,,,,,,,,,,,0.5
Naquan Jones DL - TEN,Naquan Jones,DL,TEN,@CLE,FA,,1.0,,,,,,,,,,,,,,,0.5
Patrick Jones II DL - MIN,Patrick Jones II,DL,MIN,LAC,FA,,1.0,,,,,,,,,,,,,,,0.5
Carl Lawson DL - NYJ,Carl Lawson,DL,NYJ,NE,FA,,1.0,,,,,,,,,,,,,,,0.5
Larrell Murchison DL - LA,Larrell Murchison,DL,LA,@CIN,FA,,1.0,,,,,,,,,,,,,,,0.5
Larry Ogunjobi DL - PIT,Larry Ogunjobi,DL,PIT,@LV,FA,,1.0,,,,,,,,,,,,,,,0.5
Kyle Peko DL - TEN,Kyle Peko,DL,TEN,@CLE,FA,,1.0,,,,,,,,,,,,,,,0.5
Mike Purcell DL - DEN O View News,Mike Purcell,DL,DEN,@MIA,FA,,1.0,,,,,,,,,,,,,,,0.5
Tim Settle DL - BUF,Tim Settle,DL,BUF,@WAS,FA,,1.0,,,,,,,,,,,,,,,0.5
Nathan Shepherd DL - NO,Nathan Shepherd,DL,NO,@GB,FA,,1.0,,,,,,,,,,,,,,,0.5
Mazi Smith DL - DAL,Mazi Smith,DL,DAL,@ARI,FA,,1.0,,,,,,,,,,,,,,,0.5
Dalvin Tomlinson DL - CLE,Dalvin Tomlinson,DL,CLE,TEN,FA,,1.0,,,,,,,,,,,,,,,0.5
Myles Adams DL - SEA,Myles Adams,DL,SEA,CAR,FA,,,,,,,,,,,,,,,,,0.0
Adetomiwa Adebawore DL - IND,Adetomiwa Adebawore,DL,IND,@BAL,FA,,,,,,,,,,,,,,,,,0.0
Jayson Ademilola DL,Jayson Ademilola,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
McTelvin Agim DL - IND,McTelvin Agim,DL,IND,@BAL,FA,,,,,,,,,,,,,,,,,0.0
Junior Aho DL - MIN,Junior Aho,DL,MIN,LAC,FA,,,,,,,,,,,,,,,,,0.0
Bradlee Anae DL - NYJ IR,Bradlee Anae,DL,NYJ,NE,FA,,,,,,,,,,,,,,,,,0.0
Abdullah Anderson DL - WAS,Abdullah Anderson,DL,WAS,BUF,FA,,,,,,,,,,,,,,,,,0.0
Henry Anderson DL - CAR IR,Henry Anderson,DL,CAR,@SEA,FA,,,,,,,,,,,,,,,,,0.0
David Anenih DL,David Anenih,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Eli Ankou DL - BUF,Eli Ankou,DL,BUF,@WAS,FA,,,,,,,,,,,,,,,,,0.0
Calvin Avery DL,Calvin Avery,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
David Bada DL - WAS IR,David Bada,DL,WAS,BUF,FA,,,,,,,,,,,,,,,,,0.0
Eric Banks DL - ARI,Eric Banks,DL,ARI,DAL,FA,,,,,,,,,,,,,,,,,0.0
Derek Barnett DL - PHI,Derek Barnett,DL,PHI,@TB,FA,,,,,,,,,,,,,,,,,0.0
Amare Barno DL - CAR,Amare Barno,DL,CAR,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Alex Barrett DL - SF,Alex Barrett,DL,SF,NYG,FA,,,,,,,,,,,,,,,,,0.0
Carlos Basham DL - NYG,Carlos Basham,DL,NYG,@SF,FA,,,,,,,,,,,,,,,,,0.0
Travis Bell DL - CHI,Travis Bell,DL,CHI,@KC,FA,,,,,,,,,,,,,,,,,0.0
Ross Blacklock DL - JAX,Ross Blacklock,DL,JAX,HOU,FA,,,,,,,,,,,,,,,,,0.0
Angelo Blackson DL - JAX,Angelo Blackson,DL,JAX,HOU,FA,,,,,,,,,,,,,,,,,0.0
Quinton Bohanna DL - DET,Quinton Bohanna,DL,DET,ATL,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Thomas Booker DL - PHI,Thomas Booker,DL,PHI,@TB,FA,,,,,,,,,,,,,,,,,0.0
Trey Botts DL,Trey Botts,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Will Bradley-King DL - WAS,Will,Bradley,King,BUF,FA,,,,,,,,,,,,,,,,,0.0
C.J. Brewer DL - TB,C.J. Brewer,DL,TB,PHI,FA,,,,,,,,,,,,,,,,,0.0
Josiah Bronson DL,Josiah Bronson,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Curtis Brooks DL - WAS IR,Curtis Brooks,DL,WAS,BUF,FA,,,,,,,,,,,,,,,,,0.0
Cortez Broughton DL,Cortez Broughton,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Andrew Brown DL,Andrew Brown,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Bobby Brown III DL - LA,Bobby Brown III,DL,LA,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Earnest Brown IV DL - LA,Earnest Brown IV,DL,LA,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Shakel Brown DL - TEN IR,Shakel Brown,DL,TEN,@CLE,FA,,,,,,,,,,,,,,,,,0.0
Austin Bryant DL - SF,Austin Bryant,DL,SF,NYG,FA,,,,,,,,,,,,,,,,,0.0
LaTrell Bumphus DL - SEA IR,LaTrell Bumphus,DL,SEA,CAR,FA,,,,,,,,,,,,,,,,,0.0
Matthew Butler DL - LV,Matthew Butler,DL,LV,PIT,FA,,,,,,,,,,,,,,,,,0.0
Vernon Butler DL Q,Vernon Butler DL,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Kai Caesar DL,Kai Caesar,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jerron Cage DL,Jerron Cage,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jerrod Clark DL - LAC,Jerrod Clark,DL,LAC,@MIN,FA,,,,,,,,,,,,,,,,,0.0
Keondre Coburn DL - KC,Keondre Coburn,DL,KC,CHI,FA,,,,,,,,,,,,,,,,,0.0
L.J. Collier DL - ARI IR,L.J. Collier,DL,ARI,DAL,FA,,,,,,,,,,,,,,,,,0.0
Robert Cooper DL,Robert Cooper,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marquise Copeland DL - LA,Marquise Copeland,DL,LA,@CIN,FA,,,,,,,,,,,,,,,,,0.0
