Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
Will Bradley-King DL - WAS,Will,Bradley,King,DAL,FA,,,,,,,,,,,,,,,,,0.0
Bryan Bresee DL - NO,Bryan Bresee,DL,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
C.J. Brewer DL - TB,C.J. Brewer,DL,TB,Bye,FA,,,,,,,,,,,,,,,,,0.0
Josiah Bronson DL,Josiah Bronson,DL,,NYJ,FA,,,,,,,,,,,,,,,,,0.0
Curtis Brooks DL - WAS IR,Curtis Brooks,DL,WAS,@JAX,FA,,,,,,,,,,,,,,,,,0.0
Karl Brooks DL - GB,Karl Brooks,DL,GB,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Cortez Broughton DL,Cortez Broughton,DL,,NE,FA,,,,,,,,,,,,,,,,,0.0
Andrew Brown DL,Andrew Brown,DL,,MIN,FA,,,,,,,,,,,,,,,,,0.0
Bobby Brown III DL - LA,Bobby Brown III,DL,LA,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Derrick Brown DL - CAR,Derrick Brown,DL,CAR,@NO,Wbn Beasts,2.0,5.0,,,,,,,,,,,,,2.0,,0.0
Earnest Brown IV DL - LA,Earnest Brown IV,DL,LA,@SEA,FA,3.0,2.0,,1.0,,,,,,,,,,,,,0.0
Shakel Brown DL - TEN IR,Shakel Brown,DL,TEN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Taven Bryan DL - IND,Taven Bryan,DL,IND,HOU,FA,,1.0,,,,,,,,,,,,,,,0.0
Austin Bryant DL - SF,Austin Bryant,DL,SF,ARI,FA,,,,,,,,,,,,,,,,,0.0
Brandin Bryant DL,Brandin Bryant,DL,,NE,FA,,,,,,,,,,,,,,,,,0.0
Isaiah Buggs DL - DET,Isaiah Buggs,DL,DET,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Jonathan Bullard DL - MIN,Jonathan Bullard,DL,MIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
LaTrell Bumphus DL - SEA IR,LaTrell Bumphus,DL,SEA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Brian Burns DL - CAR,Brian Burns,DL,CAR,@NO,Magic Eulers,,,,,,,,,,,,,,,,,0.0
Adam Butler DL - LV,Adam Butler,DL,LV,KC,FA,,,,,,,,,,,,,,,,,0.0
Matthew Butler DL - LV,Matthew Butler,DL,LV,KC,FA,,,,,,,,,,,,,,,,,0.0
Vernon Butler DL Q,Vernon Butler DL,Q,,@PHI,FA,,,,,,,,,,,,,,,,,0.0
Kai Caesar DL,Kai Caesar,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jerron Cage DL,Jerron Cage,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Calais Campbell DL - ATL,Calais Campbell,DL,ATL,TB,GLADIATORS of NORSCHT,,,,,,,,,,,,,,,,,0.0
Jalen Carter DL - PHI,Jalen Carter,DL,PHI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Zachary Carter DL - CIN,Zachary Carter,DL,CIN,BAL,FA,1.0,1.0,,,,,,,,,,,,1.0,,,0.0
Jerrod Clark DL - LAC,Jerrod Clark,DL,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Kenny Clark DL - GB,Kenny Clark,DL,GB,DET,W (Oct 4),1.0,,,,,,,,,,,,,,1.0,,0.0
Micheal Clemons DL - NYJ,Micheal Clemons,DL,NYJ,@MIA,FA,2.0,,,1.0,,,,,,,,,,,,,0.0
Keondre Coburn DL - KC,Keondre Coburn,DL,KC,Bye,FA,,,,,,,,,,,,,,,,,0.0
L.J. Collier DL - ARI IR,L.J. Collier,DL,ARI,@SF,FA,,,,,,,,,,,,,,,,,0.0
Maliek Collins DL - HOU,Maliek Collins,DL,HOU,@IND,FA,1.0,,1.0,,,,,,,,,,,,1.0,,0.0
Robert Cooper DL,Robert Cooper,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marquise Copeland DL - LA,Marquise Copeland,DL,LA,@SEA,FA,2.0,4.0,,,,,,,,,,,,,,,0.0
Christian Covington DL - LAC,Christian Covington,DL,LAC,@DEN,FA,,,,,,,,,,,,,,,,,0.0
Byron Cowart DL - MIA,Byron Cowart,DL,MIA,@LV,FA,,,,,,,,,,,,,,,,,0.0
Fletcher Cox DL - PHI,Fletcher Cox,DL,PHI,NYG,FA,,,,,,,,,,,,,,,,,0.0
Maxx Crosby DL - LV Q View News,Maxx Crosby,DL,LV,KC,Bad Wildcats Hunschat,3.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,0.0
DJ Dale DL,DJ Dale,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Michael Danna DL - KC,Michael Danna,DL,KC,@LV,FA,2.0,1.0,2.0,,,2.0,,,,,,,,,2.0,,0.0
DJ Davidson DL - NYG Q,DJ Davidson,DL,NYG,@PHI,FA,,,,,,,,,,,,,,,,,0.0
Carl Davis DL - SEA,Carl Davis,DL,SEA,@BUF,FA,,,,,,,,,,,,,,,,,0.0
Carlos Davis DL,Carlos Davis,DL,,CLE,FA,,,,,,,,,,,,,,,,,0.0
Domenique Davis DL - CIN,Domenique Davis,DL,CIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jordan Davis DL - PHI,Jordan Davis,DL,PHI,NYG,FA,,,,,,,,,,,,,,,,,0.0
Kalia Davis DL - SF,Kalia Davis,DL,SF,ARI,FA,,,,,,,,,,,,,,,,,0.0
Raekwon Davis DL - MIA,Raekwon Davis,DL,MIA,NYJ,FA,2.0,2.0,,,,,,,,,,,,,,,0.0
Sheldon Day DL - MIN,Sheldon Day,DL,MIN,@CHI,FA,,,,,,,,,,,,,,,,,0.0
Gervon Dexter Sr. DL - CHI,Gervon Dexter Sr.,DL,CHI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Matt Dickerson DL - KC,Matt Dickerson,DL,KC,TB,FA,,,,,,,,,,,,,,,,,0.0
Michael Dogbe DL,Michael Dogbe,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Aaron Donald DL - LA,Aaron Donald,DL,LA,@SEA,Washington Fantasy Team,,,,,,,,,,,,,,,,,0.0
Cory Durden DL - LA,Cory Durden,DL,LA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Michael Dwumfour DL - HOU,Michael Dwumfour,DL,HOU,@PIT,FA,1.0,,,,,,1.0,,,,,,,,,,0.0
Mario Edwards DL - SEA,Mario Edwards,DL,SEA,@JAX,FA,,,,,,,,,,,,,,,,,0.0
Daniel Ekuale DL - NE IR,Daniel Ekuale,DL,NE,@BUF,FA,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Jordan Elliott DL - CLE,Jordan Elliott,DL,CLE,@PIT,FA,1.0,3.0,,,,,,,,,,,,2.0,,,0.0
Noah Elliss DL Q,Noah Elliss DL,Q,,NYG,FA,,,,,,,,,,,,,,,,,0.0
Prince Emili DL,Prince Emili,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Ikenna Enechukwu DL - ATL IR,Ikenna Enechukwu,DL,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
A.J. Epenesa DL - BUF,A.J. Epenesa,DL,BUF,NE,GLADIATORS of NORSCHT,,,,,,,,,,,,,,,1.0,,0.0
Austin Faoliu DL - SEA PUP,Austin Faoliu,DL,SEA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Neil Farrell DL - KC,Neil Farrell,DL,KC,KC,FA,,,,,,,,,,,,,,,1.0,,0.0
Foley Fatukasi DL - JAX Q View News,Foley Fatukasi,DL,JAX,TEN,FA,,2.0,,,,,,,,,,,,,,,0.0
Clelin Ferrell DL - SF,Clelin Ferrell,DL,SF,ARI,FA,1.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Leonard Floyd DL - BUF,Leonard Floyd,DL,BUF,@SEA,Alta Villa Cardinals,,,,,,,,,,,,,,,,,0.0
Jonathan Ford DL - GB,Jonathan Ford,DL,GB,DET,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Poona Ford DL - BUF,Poona Ford,DL,BUF,NE,FA,1.0,2.0,,,,,,,,,,,,,,,0.0
Isaiah Foskey DL - NO,Isaiah Foskey,DL,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
Leki Fotu DL - ARI,Leki Fotu,DL,ARI,@SF,FA,1.0,,,,,,,,,,,,,,,,0.0
Dante Fowler Jr. DL - DAL,Dante Fowler Jr.,DL,DAL,@WAS,FA,,,,,,,,,,,,,,,,,0.0
Morgan Fox DL - LAC,Morgan Fox,DL,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
John Franklin-Myers DL - NYJ,John,Franklin,Myers,@MIA,FA,,2.0,,,,,,,,,,,,,1.0,,0.0
Greg Gaines DL - TB,Greg Gaines,DL,TB,@ATL,FA,,,,,,,,,,,,,,,,,0.0
Neville Gallimore DL - DAL,Neville Gallimore,DL,DAL,@WAS,FA,1.0,3.0,,,,,,,,,,,,,,,0.0
Elijah Garcia DL - DEN,Elijah Garcia,DL,DEN,LAC,FA,1.0,,,,,,,,,,,,,,,,0.0
Myles Garrett DL - CLE,Myles Garrett,DL,CLE,@PIT,St Quintin Heidschnucken,3.0,4.0,1.0,2.0,,,,,,,,,,,2.0,,0.0
Joe Gaziano DL - ATL,Joe Gaziano,DL,ATL,TB,FA,,,,,,,,,,,,,,,,,0.0
Kevin Givens DL - SF,Kevin Givens,DL,SF,ARI,FA,,,,,,,,,,,,,,,,,0.0
Davon Godchaux DL - NE Q View News,Davon Godchaux,DL,NE,@BUF,Koblenz 87ers,2.0,1.0,,1.0,,,,,,,,,,,,,0.0
Eddie Goldman DL EXE,Eddie Goldman DL,EXE,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Chauncey Golston DL - DAL,Chauncey Golston,DL,DAL,@WAS,FA,5.0,6.0,,,,,,,,,,,,,,,0.0
Adam Gotsis DL - JAX,Adam Gotsis,DL,JAX,TEN,FA,2.0,1.0,0.5,,,,,,,,,,,,1.0,,0.0
Brandon Graham DL - PHI,Brandon Graham,DL,PHI,NYG,GLADIATORS of NORSCHT,,2.0,,,,,,,,,,,,,,,0.0
Ta'Quon Graham DL - ATL,Ta'Quon Graham,DL,ATL,TB,FA,,,,,,,,,,,,,,,,,0.0
Carl Granderson DL - NO,Carl Granderson,DL,NO,CAR,dirty birds,2.0,2.0,,,,,,,,,,,,,,,0.0
Rasheem Green DL - CHI,Rasheem Green,DL,CHI,MIN,FA,,1.0,,,,,,,,,,,,,1.0,,0.0
Jonathan Greenard DL - HOU,Jonathan Greenard,DL,HOU,@IND,FA,1.0,2.0,,,1.0,,,1.0,,,,,,1.0,,39.0,0.0
Mike Greene DL - TB,Mike Greene,DL,TB,Bye,FA,,,,,,,,,,,,,,,,,0.0
Yetur Gross-Matos DL - CAR,Yetur,Gross,Matos,@NO,FA,,2.0,,,,,,,,,,,,,,,0.0
Jeffrey Gunter DL - CIN,Jeffrey Gunter,DL,CIN,BAL,FA,,,,,,,,,,,,,,,,,0.0
Lawrence Guy DL - NE,Lawrence Guy,DL,NE,@BUF,FA,,,,,,,,,,,,,,,,,0.0
Logan Hall DL - TB,Logan Hall,DL,TB,@ATL,FA,1.0,1.0,,1.0,,,,,,,,,,,1.0,,0.0
DaVon Hamilton DL - JAX IR,DaVon Hamilton,DL,JAX,TEN,FA,3.0,3.0,,,,,,,,,,,,,,,0.0
La'Darius Hamilton DL,La'Darius Hamilton,DL,,DET,FA,,,,,,,,,,,,,,,,,0.0
Johnathan Hankins DL - DAL,Johnathan Hankins,DL,DAL,@WAS,FA,,,,,,,,,,,,,,,,,0.0
Javon Hargrave DL - SF,Javon Hargrave,DL,SF,ARI,Wbn Beasts,2.0,,,,,,,,,,,,,1.0,1.0,,0.0
Charles Harris DL - DET,Charles Harris,DL,DET,@GB,Boppard Raiders,,,,,,,,,,,,,,,,,0.0
Demone Harris DL - ATL,Demone Harris,DL,ATL,@IND,FA,,,,,,,,,,,,,,,,,0.0
Jonathan Harris DL - DEN,Jonathan Harris,DL,DEN,LAC,FA,,,,,,,,,,,,,,,,,0.0
Zach Harrison DL - ATL,Zach Harrison,DL,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marquis Haynes DL - CAR IR,Marquis Haynes,DL,CAR,@NO,FA,2.0,,,,,,,,,,,,,,,,0.0
Jack Heflin DL - NO,Jack Heflin,DL,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
Trey Hendrickson DL - CIN,Trey Hendrickson,DL,CIN,BAL,Washington Fantasy Team,2.0,,2.0,1.0,,1.0,,,,,,,,,2.0,,0.0
Matt Henningsen DL - DEN,Matt Henningsen,DL,DEN,LAC,FA,,2.0,,,,,,,,,,,,,,,0.0
Malik Herring DL - KC,Malik Herring,DL,KC,@LV,FA,,,,,,,,,,,,,,,,,0.0
Cameron Heyward DL - PIT IR,Cameron Heyward,DL,PIT,CLE,FA,3.0,5.0,2.0,2.0,,,,,,,,,,1.0,4.0,,0.0
B.J. Hill DL - CIN,B.J. Hill,DL,CIN,BAL,FA,3.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,0.0
Trysten Hill DL,Trysten Hill,DL,,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Kurt Hinish DL - HOU,Kurt Hinish,DL,HOU,Bye,FA,,,,,,,,,,,,,,,,,0.0
Christopher Hinton DL - LAC,Christopher Hinton,DL,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Michael Hoecht DL - LA,Michael Hoecht,DL,LA,@SEA,FA,3.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Jalyn Holmes DL - NYJ,Jalyn Holmes,DL,NYJ,Bye,FA,,,,,,,,,,,,,,,,,0.0
Timmy Horne DL - ATL,Timmy Horne,DL,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Sam Hubbard DL - CIN,Sam Hubbard,DL,CIN,BAL,FlyRamsFly,1.0,2.0,,,,,,,,,,,,,1.0,,0.0
Bryce Huff DL - NYJ,Bryce Huff,DL,NYJ,@MIA,FA,,1.0,,,,,,,,,,,,,1.0,,0.0
Albert Huggins DL - ATL,Albert Huggins,DL,ATL,CAR,FA,,,,,,,,,,,,,,,,,0.0
Jerry Hughes DL - HOU,Jerry Hughes,DL,HOU,@IND,FA,,2.0,,,,,,,,,,,,,,,0.0
Maurice Hurst DL - CLE,Maurice Hurst,DL,CLE,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Aidan Hutchinson DL - DET View News,Aidan Hutchinson,DL,DET,@GB,Washington Fantasy Team,3.0,1.0,2.0,2.0,,,,,,,,,,,2.0,,0.0
Kerry Hyder DL - SF,Kerry Hyder,DL,SF,ARI,FA,,,,,,,,,,,,,,,,,0.0
Siaki Ika DL - CLE,Siaki Ika,DL,CLE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Melvin Ingram DL,Melvin Ingram,DL,,NYJ,FA,,,,,,,,,,,,,,,,,0.0
Bruce Irvin DL,Bruce Irvin,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Drake Jackson DL - SF,Drake Jackson,DL,SF,ARI,St Quintin Heidschnucken,,,,,,,,,,,,,,,,,0.0
Jordan Jackson DL - DEN,Jordan Jackson,DL,DEN,LAC,FA,,,,,,,,,,,,,,,,,0.0
Tarron Jackson DL - PHI,Tarron Jackson,DL,PHI,NYG,FA,,,,,,,,,,,,,,,,,0.0
Grady Jarrett DL - ATL,Grady Jarrett,DL,ATL,TB,dirty birds,2.0,1.0,,1.0,,,,,,,,,,,1.0,,0.0
Quinton Jefferson DL - NYJ,Quinton Jefferson,DL,NYJ,@MIA,FA,,2.0,,,,,,,,,,,,,1.0,,0.0
John Jenkins DL - LV,John Jenkins,DL,LV,KC,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Donovan Jeter DL,Donovan Jeter,DL,,MIN,FA,,,,,,,,,,,,,,,,,0.0
Austin Johnson DL - LAC,Austin Johnson,DL,LAC,@DEN,FA,,,,,,,,,,,,,,,,,0.0
Eric Johnson DL - IND,Eric Johnson,DL,IND,HOU,FA,,,,,,,,,,,,,,,,,0.0
Jaleel Johnson DL - TEN,Jaleel Johnson,DL,TEN,TB,FA,,,,,,,,,,,,,,,,,0.0
Jermaine Johnson II DL - NYJ,Jermaine Johnson II,DL,NYJ,@MIA,FA,1.0,1.0,,,,,,,,,,,,,1.0,,0.0
Raymond Johnson III DL - DET,Raymond Johnson III,DL,DET,BAL,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Kingsley Jonathan DL - BUF,Kingsley Jonathan,DL,BUF,Bye,FA,,,,,,,,,,,,,,,,,0.0
Benito Jones DL - DET,Benito Jones,DL,DET,@GB,W (Oct 4),1.0,3.0,,,,,,,,,,,,,1.0,,0.0
Chandler Jones DL - LV NFI-R View News,Chandler Jones,DL,LV,KC,Wbn Beasts,,,,,,,,,,,,,,,,,0.0
D.J. Jones DL - DEN,D.J. Jones,DL,DEN,LAC,FA,,,,,,,,,,,,,,,,,0.0
DaQuan Jones DL - BUF,DaQuan Jones,DL,BUF,NE,FA,1.0,,,1.0,,,,,,,,,,,,,0.0
Dre'Mont Jones DL - SEA Q,Dre'Mont Jones,DL,SEA,LA,Bad Wildcats Hunschat,,,,,,,,,,,,,,,,,0.0
Justin Jones DL - CHI,Justin Jones,DL,CHI,MIN,FA,3.0,,,3.0,,,,,,,,,,,,,0.0
Manny Jones DL - NE,Manny Jones,DL,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Naquan Jones DL - TEN,Naquan Jones,DL,TEN,@JAX,FA,,,,,,,,,,,,,,,,,0.0
Patrick Jones II DL - MIN,Patrick Jones II,DL,MIN,@CHI,FA,3.0,1.0,1.0,2.0,,,,,,,,,,,2.0,,0.0
Travis Jones DL - BAL,Travis Jones,DL,BAL,@CIN,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Cameron Jordan DL - NO,Cameron Jordan,DL,NO,CAR,Alta Villa Cardinals,4.0,3.0,,1.0,,,,,,,,,,,,,0.0
Sebastian Joseph-Day DL - LAC,Sebastian,Joseph,Day,@DEN,Slay,,1.0,,,1.0,,,,,,,,,1.0,,4.0,0.0
Joshua Kaindoh DL,Joshua Kaindoh,DL,,@LV,FA,,,,,,,,,,,,,,,,,0.0
Calijah Kancey DL - TB O View News,Calijah Kancey,DL,TB,Bye,FA,,,,,,,,,,,,,,,,,0.0
Khalid Kareem DL - CHI IR,Khalid Kareem,DL,CHI,HOU,FA,,1.0,,,,,,,,,,,,,1.0,,0.0
George Karlaftis DL - KC,George Karlaftis,DL,KC,@LV,FA,2.0,1.0,0.5,1.0,,,1.0,,,,,,,,1.0,,0.0
Carlo Kemp DL,Carlo Kemp,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Javon Kinlaw DL - SF,Javon Kinlaw,DL,SF,ARI,FA,,1.0,,,,,,,,,,,,,,,0.0
Malcolm Koonce DL - LV Q,Malcolm Koonce,DL,LV,KC,FA,,,,,,,,,,,,,,,,,0.0
Tyler Lancaster DL - DEN,Tyler Lancaster,DL,DEN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Demarcus Lawrence DL - DAL,Demarcus Lawrence,DL,DAL,@WAS,FlyRamsFly,2.0,,,,,,,,,,,,,1.0,,,0.0
Dexter Lawrence DL - NYG,Dexter Lawrence,DL,NYG,@PHI,FlyRamsFly,,,,,,,,,,,,,,,,,0.0
Rashard Lawrence DL - MIA,Rashard Lawrence,DL,MIA,@SF,FA,,,,,,,,,,,,,,,,,0.0
Carl Lawson DL - NYJ,Carl Lawson,DL,NYJ,@MIA,FA,1.0,,,,,,,,,,,,,,2.0,,0.0
Shaq Lawson DL - BUF,Shaq Lawson,DL,BUF,NE,FA,1.0,2.0,,,,,,,,,,,,,,,0.0
DeMarvin Leal DL - PIT,DeMarvin Leal,DL,PIT,CLE,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Jeremiah Ledbetter DL - JAX,Jeremiah Ledbetter,DL,JAX,TEN,FA,,,,,,,,,,,,,,,,,0.0
Matt Leo DL,Matt Leo,DL,,NYG,FA,,,,,,,,,,,,,,,,,0.0
Tyquan Lewis DL - IND,Tyquan Lewis,DL,IND,HOU,FA,,,,,,,,,,,,,,,,,0.0
Roy Lopez DL - ARI,Roy Lopez,DL,ARI,@IND,FA,1.0,2.0,,,,,,,,,,,,,,,0.0
Isaiahh Loudermilk DL - PIT,Isaiahh Loudermilk,DL,PIT,CLE,FA,1.0,,,,,,,,,,,,,,,,0.0
Dean Lowry DL - MIN,Dean Lowry,DL,MIN,@CHI,FA,,,,,,,,,,,,,,,,,0.0
James Lynch DL - MIN IR,James Lynch,DL,MIN,@CHI,FA,,,,,,,,,,,,,,,,,0.0
Isaiah Mack DL,Isaiah Mack,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Justin Madubuike DL - BAL,Justin Madubuike,DL,BAL,@CIN,FA,3.0,,,,,,,,,,,,,,1.0,,0.0
Jonathan Marshall DL - PIT,Jonathan Marshall,DL,PIT,CLE,FA,,,,,,,,,,,,,,,,,0.0
Brodric Martin DL - DET IA,Brodric Martin,DL,DET,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Phidarian Mathis DL - WAS IR,Phidarian Mathis,DL,WAS,DAL,FA,,,,,,,,,,,,,,,,,0.0
Scott Matlock DL - LAC,Scott Matlock,DL,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Devonnsha Maxwell DL - CIN IR,Devonnsha Maxwell,DL,CIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marquan McCall DL Q,Marquan McCall DL,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Will McDonald IV DL - NYJ,Will McDonald IV,DL,NYJ,Bye,FA,,,,,,,,,,,,,,,,,0.0
T.Y. McGill DL - SF,T.Y. McGill,DL,SF,ARI,FA,1.0,,,1.0,,,,,,,,,,,,,0.0
Takk McKinley DL,Takk McKinley,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Alim McNeill DL - DET,Alim McNeill,DL,DET,@GB,W (Oct 4),1.0,,,,,,,,,,,,,,2.0,,0.0
Forrest Merrill DL Q,Forrest Merrill DL,Q,,@DEN,FA,,,,,,,,,,,,,,,,,0.0
DaMarcus Mitchell DL,DaMarcus Mitchell,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
David Moa DL,David Moa,DL,,@DEN,FA,2.0,,,,,,,,,,,,,,,,0.0
Henry Mondeaux DL Q,Henry Mondeaux DL,Q,,TEN,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Bryan Mone DL - SEA PUP,Bryan Mone,DL,SEA,LA,FA,,,,,,,,,,,,,,,,,0.0
Anthony Montalvo DL,Anthony Montalvo,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Antonio Moultrie DL,Antonio Moultrie,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Myles Murphy DL - CIN,Myles Murphy,DL,CIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
