Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
Denico Autry DL - TEN Q View News,Denico Autry,DL,TEN,LV,Magic Eulers,,,,,,,,,,,,,,,,,0.0
Calvin Avery DL,Calvin Avery,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
David Bada DL - WAS IR,David Bada,DL,WAS,PHI,FA,,,,,,,,,,,,,,,,,0.0
Eric Banks DL - ARI,Eric Banks,DL,ARI,LA,FA,,,,,,,,,,,,,,,,,0.0
Christian Barmore DL - NE Q,Christian Barmore,DL,NE,BAL,FA,3.0,,,,,,,,,,,,,,,,0.0
Derek Barnett DL - PHI,Derek Barnett,DL,PHI,@WAS,FA,,,,,,,,,,,,,,,,,0.0
Amare Barno DL - CAR,Amare Barno,DL,CAR,NO,FA,,,,,,,,,,,,,,,,,0.0
Carlos Basham DL - NYG,Carlos Basham,DL,NYG,@MIA,FA,,,,,,,,,,,,,,1.0,,,0.0
Travis Bell DL - CHI,Travis Bell,DL,CHI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Keeanu Benton DL - PIT,Keeanu Benton,DL,PIT,Bye,FA,,,,,,,,,,,,,,,,,0.0
Andrew Billings DL - CHI,Andrew Billings,DL,CHI,HOU,FA,1.0,2.0,,,,,,,,,,,,,,,0.0
Ross Blacklock DL - JAX,Ross Blacklock,DL,JAX,DET,FA,,,,,,,,,,,,,,,,,0.0
Angelo Blackson DL - JAX,Angelo Blackson,DL,JAX,HOU,FA,,,,,,,,,,,,,,,,,0.0
Quinton Bohanna DL - DET,Quinton Bohanna,DL,DET,@NYG,W (Oct 4),,1.0,,,,,,,,,,,,,1.0,,0.0
Thomas Booker DL - PHI,Thomas Booker,DL,PHI,@CHI,FA,,,,,,,,,,,,,,,,,0.0
Nick Bosa DL - SF,Nick Bosa,DL,SF,@DEN,Magic Eulers,1.0,1.0,1.0,1.0,,,,,,,,,,,4.0,,0.0
Trey Botts DL,Trey Botts,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Will Bradley-King DL - WAS,Will,Bradley,King,PHI,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Bryan Bresee DL - NO,Bryan Bresee,DL,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
C.J. Brewer DL - TB,C.J. Brewer,DL,TB,Bye,FA,,,,,,,,,,,,,,,,,0.0
Josiah Bronson DL,Josiah Bronson,DL,,BUF,FA,,,,,,,,,,,,,,,,,0.0
Curtis Brooks DL - WAS IR,Curtis Brooks,DL,WAS,LV,FA,,,,,,,,,,,,,,,,,0.0
Karl Brooks DL - GB,Karl Brooks,DL,GB,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Cortez Broughton DL,Cortez Broughton,DL,,@MIA,FA,,,,,,,,,,,,,,,,,0.0
Andrew Brown DL,Andrew Brown,DL,,HOU,FA,,,,,,,,,,,,,,,,,0.0
Bobby Brown III DL - LA,Bobby Brown III,DL,LA,@ARI,FA,,,,,,,,,,,,,,,,,0.0
Derrick Brown DL - CAR,Derrick Brown,DL,CAR,NO,Wbn Beasts,2.0,,,,1.0,,,,,,,,,2.0,,,0.0
Earnest Brown IV DL - LA,Earnest Brown IV,DL,LA,@ARI,FA,,,,,,,,,,,,,,,,,0.0
Shakel Brown DL - TEN IR,Shakel Brown,DL,TEN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Taven Bryan DL - IND,Taven Bryan,DL,IND,KC,FA,2.0,,,,,,,,,,,,,,,,0.0
Austin Bryant DL - SF,Austin Bryant,DL,SF,@DEN,FA,,,,,,,,,,,,,,,,,0.0
Brandin Bryant DL,Brandin Bryant,DL,,@MIA,FA,,,,,,,,,,,,,,,,,0.0
Isaiah Buggs DL - DET,Isaiah Buggs,DL,DET,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Jonathan Bullard DL - MIN,Jonathan Bullard,DL,MIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
LaTrell Bumphus DL - SEA IR,LaTrell Bumphus,DL,SEA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Brian Burns DL - CAR,Brian Burns,DL,CAR,NO,Magic Eulers,,,,,,,,,,,,,,,1.0,,0.0
Adam Butler DL - LV,Adam Butler,DL,LV,@TEN,FA,,,,,,,,,,,,,,,,,0.0
Matthew Butler DL - LV,Matthew Butler,DL,LV,@TEN,FA,,1.0,,,,,,,,,,,,,,,0.0
Vernon Butler DL Q,Vernon Butler DL,Q,,DAL,FA,,,,,,,,,,,,,,,,,0.0
Kai Caesar DL,Kai Caesar,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jerron Cage DL,Jerron Cage,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Calais Campbell DL - ATL,Calais Campbell,DL,ATL,@SEA,GLADIATORS of NORSCHT,2.0,1.0,,,,,,,,,,,,,1.0,,0.0
Jalen Carter DL - PHI,Jalen Carter,DL,PHI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Zachary Carter DL - CIN,Zachary Carter,DL,CIN,@NYJ,FA,,2.0,,,,,,,,,,,,,,,0.0
Jerrod Clark DL - LAC,Jerrod Clark,DL,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Kenny Clark DL - GB,Kenny Clark,DL,GB,@TB,W (Oct 4),3.0,1.0,2.0,2.0,,,,,,,,,,,2.0,,0.0
Micheal Clemons DL - NYJ,Micheal Clemons,DL,NYJ,CIN,FA,2.0,1.0,,1.0,,,,,,,,,,,,,0.0
Keondre Coburn DL - KC,Keondre Coburn,DL,KC,Bye,FA,,,,,,,,,,,,,,,,,0.0
L.J. Collier DL - ARI IR,L.J. Collier,DL,ARI,LA,FA,,,,,,,,,,,,,,,,,0.0
Maliek Collins DL - HOU,Maliek Collins,DL,HOU,@CHI,FA,1.0,,,1.0,,,,,,,,,,,1.0,,0.0
Robert Cooper DL,Robert Cooper,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marquise Copeland DL - LA,Marquise Copeland,DL,LA,@ARI,FA,,,,,,,,,,,,,,,,,0.0
Christian Covington DL - LAC,Christian Covington,DL,LAC,JAX,FA,,,,,,,,,,,,,,,,,0.0
Byron Cowart DL - MIA,Byron Cowart,DL,MIA,@IND,FA,,,,,,,,,,,,,,,,,0.0
Fletcher Cox DL - PHI,Fletcher Cox,DL,PHI,@WAS,FA,,,,,,,,,,,,,,,,,0.0
Maxx Crosby DL - LV Q View News,Maxx Crosby,DL,LV,@TEN,Bad Wildcats Hunschat,5.0,4.0,1.0,2.0,,1.0,,,,,,,,1.0,1.0,,0.0
DJ Dale DL,DJ Dale,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Michael Danna DL - KC,Michael Danna,DL,KC,@IND,FA,,,,,,,,,,,,,,,,,0.0
DJ Davidson DL - NYG Q,DJ Davidson,DL,NYG,DAL,FA,,,,,,,,,,,,,,,,,0.0
Carl Davis DL - SEA,Carl Davis,DL,SEA,BAL,FA,,,,,,,,,,,,,,,,,0.0
Carlos Davis DL,Carlos Davis,DL,,@CLE,FA,,,,,,,,,,,,,,,,,0.0
Domenique Davis DL - CIN,Domenique Davis,DL,CIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jordan Davis DL - PHI,Jordan Davis,DL,PHI,@WAS,FA,,2.0,,,,,,,,,,,,1.0,,,0.0
Kalia Davis DL - SF,Kalia Davis,DL,SF,@DEN,FA,,,,,,,,,,,,,,,,,0.0
Raekwon Davis DL - MIA,Raekwon Davis,DL,MIA,BUF,FA,,,,,,,,,,,,,,,,,0.0
Sheldon Day DL - MIN,Sheldon Day,DL,MIN,DET,FA,,,,,,,,,,,,,,,,,0.0
Gervon Dexter Sr. DL - CHI,Gervon Dexter Sr.,DL,CHI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Matt Dickerson DL - KC,Matt Dickerson,DL,KC,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Michael Dogbe DL,Michael Dogbe,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Aaron Donald DL - LA,Aaron Donald,DL,LA,@ARI,Washington Fantasy Team,4.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0.0
Cory Durden DL - LA,Cory Durden,DL,LA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Michael Dwumfour DL - HOU,Michael Dwumfour,DL,HOU,PIT,FA,,,,,,,,,,,,,,,,,0.0
Mario Edwards DL - SEA,Mario Edwards,DL,SEA,LV,FA,,,,,,,,,,,,,,,,,0.0
Daniel Ekuale DL - NE IR,Daniel Ekuale,DL,NE,BAL,FA,1.0,,,,,,,,,,,,,1.0,,,0.0
Jordan Elliott DL - CLE,Jordan Elliott,DL,CLE,PIT,FA,2.0,,,1.0,,,,,,,,,,,,,0.0
Noah Elliss DL Q,Noah Elliss DL,Q,,@WAS,FA,,,,,,,,,,,,,,,,,0.0
Prince Emili DL,Prince Emili,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Ikenna Enechukwu DL - ATL IR,Ikenna Enechukwu,DL,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
A.J. Epenesa DL - BUF,A.J. Epenesa,DL,BUF,@MIA,GLADIATORS of NORSCHT,,1.0,,,,,,,,,,,,,,,0.0
Austin Faoliu DL - SEA PUP,Austin Faoliu,DL,SEA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Neil Farrell DL - KC,Neil Farrell,DL,KC,@TEN,FA,,,,,,,,,,,,,,,,,0.0
Foley Fatukasi DL - JAX Q View News,Foley Fatukasi,DL,JAX,@LAC,FA,,,,,,,,,,,,,,,,,0.0
Clelin Ferrell DL - SF,Clelin Ferrell,DL,SF,@DEN,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Leonard Floyd DL - BUF,Leonard Floyd,DL,BUF,@ARI,Alta Villa Cardinals,,,,,,,,,,,,,,,,,0.0
Jonathan Ford DL - GB,Jonathan Ford,DL,GB,@TB,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Poona Ford DL - BUF,Poona Ford,DL,BUF,@MIA,FA,2.0,1.0,,,,,,,,,,,,,1.0,,0.0
Isaiah Foskey DL - NO,Isaiah Foskey,DL,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
Leki Fotu DL - ARI,Leki Fotu,DL,ARI,LA,FA,,1.0,,,,,,,,,,,,,,,0.0
Dante Fowler Jr. DL - DAL,Dante Fowler Jr.,DL,DAL,@NYG,FA,1.0,,,1.0,,,,,,,,,,,,,0.0
Morgan Fox DL - LAC,Morgan Fox,DL,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
John Franklin-Myers DL - NYJ,John,Franklin,Myers,CIN,FA,,,,,,,,,,,,,,,,,0.0
Greg Gaines DL - TB,Greg Gaines,DL,TB,GB,FA,1.0,,,,,,,,,,,,,,,,0.0
Neville Gallimore DL - DAL,Neville Gallimore,DL,DAL,@NYG,FA,1.0,,,,,,,,,,,,,,,,0.0
Elijah Garcia DL - DEN,Elijah Garcia,DL,DEN,SF,FA,,,,,,,,,,,,,,,,,0.0
Myles Garrett DL - CLE,Myles Garrett,DL,CLE,PIT,St Quintin Heidschnucken,,2.0,,,,,,,,,,,,,1.0,,0.0
Joe Gaziano DL - ATL,Joe Gaziano,DL,ATL,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Kevin Givens DL - SF,Kevin Givens,DL,SF,@DEN,FA,1.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Davon Godchaux DL - NE Q View News,Davon Godchaux,DL,NE,BAL,Koblenz 87ers,1.0,2.0,,,,,,,,,,,,,,,0.0
Eddie Goldman DL EXE,Eddie Goldman DL,EXE,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Chauncey Golston DL - DAL,Chauncey Golston,DL,DAL,@NYG,FA,1.0,1.0,,,,,,,,,,,,,1.0,,0.0
Adam Gotsis DL - JAX,Adam Gotsis,DL,JAX,@LAC,FA,1.0,,,1.0,,,,,,,,,,,,,0.0
Brandon Graham DL - PHI,Brandon Graham,DL,PHI,@WAS,GLADIATORS of NORSCHT,4.0,2.0,2.5,2.0,,1.0,,,,,,,,1.0,5.0,,0.0
Ta'Quon Graham DL - ATL,Ta'Quon Graham,DL,ATL,@SEA,FA,,3.0,,,,,,,,,,,,,2.0,,0.0
Carl Granderson DL - NO,Carl Granderson,DL,NO,@CAR,dirty birds,1.0,2.0,0.5,,,,,,,,,,,,1.0,,0.0
Rasheem Green DL - CHI,Rasheem Green,DL,CHI,HOU,FA,5.0,2.0,0.5,,,,,,,,,,,,2.0,,0.0
Jonathan Greenard DL - HOU,Jonathan Greenard,DL,HOU,@CHI,FA,1.0,1.0,0.5,1.0,,,,,,,,,,,1.0,,0.0
Mike Greene DL - TB,Mike Greene,DL,TB,Bye,FA,,,,,,,,,,,,,,,,,0.0
Yetur Gross-Matos DL - CAR,Yetur,Gross,Matos,NO,FA,,2.0,,,,,,,,,,,,,,,0.0
Jeffrey Gunter DL - CIN,Jeffrey Gunter,DL,CIN,@NYJ,FA,,,,,,,,,,,,,,,,,0.0
Lawrence Guy DL - NE,Lawrence Guy,DL,NE,BAL,FA,,1.0,,,,,,,,,,,,,,,0.0
Logan Hall DL - TB,Logan Hall,DL,TB,GB,FA,1.0,,1.0,1.0,,,,,,,,,,,3.0,,0.0
DaVon Hamilton DL - JAX IR,DaVon Hamilton,DL,JAX,@LAC,FA,,,,,,,,,,,,,,,,,0.0
La'Darius Hamilton DL,La'Darius Hamilton,DL,,@TB,FA,,,,,,,,,,,,,,,,,0.0
Johnathan Hankins DL - DAL,Johnathan Hankins,DL,DAL,@NYG,FA,1.0,1.0,,,,,,,,,,,,,1.0,,0.0
Javon Hargrave DL - SF,Javon Hargrave,DL,SF,@DEN,Wbn Beasts,2.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,0.0
Charles Harris DL - DET,Charles Harris,DL,DET,@MIN,Boppard Raiders,2.0,,,1.0,,,,,,,,,,,2.0,,0.0
Demone Harris DL - ATL,Demone Harris,DL,ATL,@CHI,FA,,,,,,,,,,,,,,,,,0.0
Jonathan Harris DL - DEN,Jonathan Harris,DL,DEN,SF,FA,,,,,,,,,,,,,,,,,0.0
Zach Harrison DL - ATL,Zach Harrison,DL,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marquis Haynes DL - CAR IR,Marquis Haynes,DL,CAR,NO,FA,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,0.0
Jack Heflin DL - NO,Jack Heflin,DL,NO,Bye,FA,,,,,,,,,,,,,,,,,0.0
Trey Hendrickson DL - CIN,Trey Hendrickson,DL,CIN,@NYJ,Washington Fantasy Team,2.0,2.0,2.5,,,2.0,,,,,,,,,4.0,,0.0
Matt Henningsen DL - DEN,Matt Henningsen,DL,DEN,SF,FA,,,,,,,,,,,,,,,,,0.0
Malik Herring DL - KC,Malik Herring,DL,KC,@IND,FA,,2.0,,,,,,,,,,,,,,,0.0
Cameron Heyward DL - PIT IR,Cameron Heyward,DL,PIT,@CLE,FA,4.0,3.0,,1.0,,,,,,,,,,,,,0.0
B.J. Hill DL - CIN,B.J. Hill,DL,CIN,@NYJ,FA,,,,,,,,,,,,,,,,,0.0
Trysten Hill DL,Trysten Hill,DL,,PIT,FA,1.0,,,,,,,,,,,,,,,,0.0
Kurt Hinish DL - HOU,Kurt Hinish,DL,HOU,Bye,FA,,,,,,,,,,,,,,,,,0.0
Christopher Hinton DL - LAC,Christopher Hinton,DL,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Michael Hoecht DL - LA,Michael Hoecht,DL,LA,@ARI,FA,,,,,,,,,,,,,1.0,,,,0.0
Jalyn Holmes DL - NYJ,Jalyn Holmes,DL,NYJ,Bye,FA,,,,,,,,,,,,,,,,,0.0
Timmy Horne DL - ATL,Timmy Horne,DL,ATL,Bye,FA,,,,,,,,,,,,,,,,,0.0
Sam Hubbard DL - CIN,Sam Hubbard,DL,CIN,@NYJ,FlyRamsFly,1.0,1.0,,,,,,,,,,,,,2.0,,0.0
Bryce Huff DL - NYJ,Bryce Huff,DL,NYJ,CIN,FA,,,,,,,,,,,,,,,,,0.0
Albert Huggins DL - ATL,Albert Huggins,DL,ATL,@CAR,FA,,,,,,,,,,,,,,,,,0.0
Jerry Hughes DL - HOU,Jerry Hughes,DL,HOU,@CHI,FA,,,,,,,,,,,,,,,,,0.0
Maurice Hurst DL - CLE,Maurice Hurst,DL,CLE,PIT,FA,,,,,,,,,,,,,,,,,0.0
Aidan Hutchinson DL - DET View News,Aidan Hutchinson,DL,DET,@MIN,Washington Fantasy Team,,,,,,,,,,,,,,,1.0,,0.0
Kerry Hyder DL - SF,Kerry Hyder,DL,SF,@DEN,FA,,,,,,,,,,,,,,,,,0.0
Siaki Ika DL - CLE,Siaki Ika,DL,CLE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Melvin Ingram DL,Melvin Ingram,DL,,BUF,FA,,,,,,,,,,,,,,,,,0.0
Bruce Irvin DL,Bruce Irvin,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Drake Jackson DL - SF,Drake Jackson,DL,SF,@DEN,St Quintin Heidschnucken,1.0,,1.0,1.0,,,,,,,,,,,2.0,,0.0
Jordan Jackson DL - DEN,Jordan Jackson,DL,DEN,SF,FA,,,,,,,,,,,,,,,,,0.0
Tarron Jackson DL - PHI,Tarron Jackson,DL,PHI,@WAS,FA,,,,,,,,,,,,,,,,,0.0
Grady Jarrett DL - ATL,Grady Jarrett,DL,ATL,@SEA,dirty birds,4.0,1.0,1.0,3.0,,,,,,,,,,,1.0,,0.0
Quinton Jefferson DL - NYJ,Quinton Jefferson,DL,NYJ,CIN,FA,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
John Jenkins DL - LV,John Jenkins,DL,LV,@TEN,FA,,2.0,,,,,,,,,,,,,,,0.0
Donovan Jeter DL,Donovan Jeter,DL,,HOU,FA,,,,,,,,,,,,,,,,,0.0
Austin Johnson DL - LAC,Austin Johnson,DL,LAC,JAX,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Eric Johnson DL - IND,Eric Johnson,DL,IND,KC,FA,,,,,,,,,,,,,,,,,0.0
Jaleel Johnson DL - TEN,Jaleel Johnson,DL,TEN,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Jermaine Johnson II DL - NYJ,Jermaine Johnson II,DL,NYJ,CIN,FA,4.0,,,1.0,,,,,,,,,,,,,0.0
Raymond Johnson III DL - DET,Raymond Johnson III,DL,DET,@NYJ,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Kingsley Jonathan DL - BUF,Kingsley Jonathan,DL,BUF,Bye,FA,,,,,,,,,,,,,,,,,0.0
Benito Jones DL - DET,Benito Jones,DL,DET,@MIN,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Chandler Jones DL - LV NFI-R View News,Chandler Jones,DL,LV,@TEN,Wbn Beasts,,1.0,,,,,,,,,,,,,1.0,,0.0
D.J. Jones DL - DEN,D.J. Jones,DL,DEN,SF,FA,,,,,,,,,,,,,,1.0,,,0.0
DaQuan Jones DL - BUF,DaQuan Jones,DL,BUF,@MIA,FA,1.0,2.0,,,,,,,,,,,,,,,0.0
Dre'Mont Jones DL - SEA Q,Dre'Mont Jones,DL,SEA,ATL,Bad Wildcats Hunschat,,3.0,,,,,,,,,,,,,1.0,,0.0
Justin Jones DL - CHI,Justin Jones,DL,CHI,HOU,FA,2.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,0.0
Manny Jones DL - NE,Manny Jones,DL,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Naquan Jones DL - TEN,Naquan Jones,DL,TEN,LV,FA,,1.0,,,,,,,,,,,,,,,0.0
Patrick Jones II DL - MIN,Patrick Jones II,DL,MIN,DET,FA,,,,,,,,,,,,,,,,,0.0
Travis Jones DL - BAL,Travis Jones,DL,BAL,@NE,FA,,1.0,,,,,,,,,,,,,,,0.0
Cameron Jordan DL - NO,Cameron Jordan,DL,NO,@CAR,Alta Villa Cardinals,2.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Sebastian Joseph-Day DL - LAC,Sebastian,Joseph,Day,JAX,Slay,4.0,3.0,,2.0,,,,,,,,,,,,,0.0
Joshua Kaindoh DL,Joshua Kaindoh,DL,,@IND,FA,,,,,,,,,,,,,,,,,0.0
Calijah Kancey DL - TB O View News,Calijah Kancey,DL,TB,Bye,FA,,,,,,,,,,,,,,,,,0.0
Khalid Kareem DL - CHI IR,Khalid Kareem,DL,CHI,KC,FA,,,,,,,,,,,,,,,,,0.0
George Karlaftis DL - KC,George Karlaftis,DL,KC,@IND,FA,1.0,4.0,,,,,,,,,,,,,,,0.0
Carlo Kemp DL,Carlo Kemp,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Javon Kinlaw DL - SF,Javon Kinlaw,DL,SF,@DEN,FA,1.0,,,,,,,,,,,,,,,,0.0
Malcolm Koonce DL - LV Q,Malcolm Koonce,DL,LV,@TEN,FA,1.0,,,,,,,,,,,,,,,,0.0
Tyler Lancaster DL - DEN,Tyler Lancaster,DL,DEN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Demarcus Lawrence DL - DAL,Demarcus Lawrence,DL,DAL,@NYG,FlyRamsFly,6.0,,3.0,3.0,,,,,,,,,,,3.0,,0.0
Dexter Lawrence DL - NYG,Dexter Lawrence,DL,NYG,DAL,FlyRamsFly,1.0,4.0,,,,,,,,,,,,,1.0,,0.0
Rashard Lawrence DL - MIA,Rashard Lawrence,DL,MIA,LA,FA,,,,,,,,,,,,,,,,,0.0
Carl Lawson DL - NYJ,Carl Lawson,DL,NYJ,CIN,FA,,,,,,,,,,,,,,,2.0,,0.0
Shaq Lawson DL - BUF,Shaq Lawson,DL,BUF,@MIA,FA,,2.0,,,,,,,,,,,,,,,0.0
DeMarvin Leal DL - PIT,DeMarvin Leal,DL,PIT,@CLE,FA,1.0,,,,,,,,,,,,,,,,0.0
Jeremiah Ledbetter DL - JAX,Jeremiah Ledbetter,DL,JAX,@LAC,FA,,,,,,,,,,,,,,,,,0.0
Matt Leo DL,Matt Leo,DL,,@WAS,FA,,,,,,,,,,,,,,,,,0.0
Tyquan Lewis DL - IND,Tyquan Lewis,DL,IND,KC,FA,,,,,,,,,,,,,,,,,0.0
Roy Lopez DL - ARI,Roy Lopez,DL,ARI,@CHI,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Isaiahh Loudermilk DL - PIT,Isaiahh Loudermilk,DL,PIT,@CLE,FA,,,,,,,,,,,,,,,,,0.0
Dean Lowry DL - MIN,Dean Lowry,DL,MIN,DET,FA,1.0,2.0,,,,,,,,,,,,,,,0.0
James Lynch DL - MIN IR,James Lynch,DL,MIN,DET,FA,,1.0,,,,,,,,,,,,,,,0.0
Isaiah Mack DL,Isaiah Mack,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Justin Madubuike DL - BAL,Justin Madubuike,DL,BAL,@NE,FA,2.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,0.0
Jonathan Marshall DL - PIT,Jonathan Marshall,DL,PIT,@CLE,FA,,,,,,,,,,,,,,,,,0.0
Brodric Martin DL - DET IA,Brodric Martin,DL,DET,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Phidarian Mathis DL - WAS IR,Phidarian Mathis,DL,WAS,PHI,FA,,,,,,,,,,,,,,,,,0.0
Scott Matlock DL - LAC,Scott Matlock,DL,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Devonnsha Maxwell DL - CIN IR,Devonnsha Maxwell,DL,CIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marquan McCall DL Q,Marquan McCall DL,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Will McDonald IV DL - NYJ,Will McDonald IV,DL,NYJ,Bye,FA,,,,,,,,,,,,,,,,,0.0
T.Y. McGill DL - SF,T.Y. McGill,DL,SF,@DEN,FA,,,,,,,,,,,,,,,,,0.0
Takk McKinley DL,Takk McKinley,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Alim McNeill DL - DET,Alim McNeill,DL,DET,@MIN,W (Oct 4),1.0,,,,,,,,,,,,,,1.0,,0.0
Forrest Merrill DL Q,Forrest Merrill DL,Q,,JAX,FA,,,,,,,,,,,,,,,,,0.0
DaMarcus Mitchell DL,DaMarcus Mitchell,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
David Moa DL,David Moa,DL,,JAX,FA,,,,,,,,,,,,,,,,,0.0
Henry Mondeaux DL Q,Henry Mondeaux DL,Q,,@LAC,FA,,3.0,,,,,,,,,,,,,,,0.0
Bryan Mone DL - SEA PUP,Bryan Mone,DL,SEA,ATL,FA,,1.0,,,,,,,,,,,,,,,0.0
Anthony Montalvo DL,Anthony Montalvo,DL,,Bye,FA,,,,,,,,,,,,,,,,,0.0
