Player,Name,Position,Team,Opp,Manager,Passing_Comp,Passing_Yds,Passing_TD,Passing_Int,Rushing_Yds,Rushing_TD,Receiving_Rec,Receiving_Yds,Receiving_TD,Return_Yds,Return_TD,Misc_FumTD,Misc_2PT,Fumble_Lost,Fumble_Fum,Fantasy_Points
Michael Ezeike TE,Michael Ezeike,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Noah Fant TE - SEA,Noah Fant,TE,SEA,@LA,FA,,,,,,,4.0,42.0,1.0,,,,,,,0.0
Princeton Fant TE - DAL,Princeton Fant,TE,DAL,Bye,FA,,,,,,,,,,,,,,,,0.0
Luke Farrell TE - JAX,Luke Farrell,TE,JAX,@DET,FA,,,,,,,1.0,3.0,,,,,,,,0.0
Jake Ferguson TE - DAL,Jake Ferguson,TE,DAL,IND,FA,,,,,,,2.0,-1.0,,,,,,,,0.0
Anthony Firkser TE,Anthony Firkser,TE,,PIT,FA,,,,,,,,,,,,,,,,0.0
Tucker Fisk TE - ATL,Tucker Fisk,TE,ATL,Bye,FA,,,,,,,,,,,,,,,,0.0
John FitzPatrick TE - ATL,John FitzPatrick,TE,ATL,PIT,FA,,,,,,,,,,,,,,,,0.0
Miller Forristall TE - LA,Miller Forristall,TE,LA,@TB,FA,,,,,,,,,,,,,,,,0.0
Jody Fortson TE - KC IR,Jody Fortson,TE,KC,@CIN,FA,,,,,,,1.0,6.0,,,,,,,,0.0
Cole Fotheringham TE - LV,Cole Fotheringham,TE,LV,Bye,FA,,,,,,,,,,,,,,,,0.0
Feleipe Franks TE - ATL IR,Feleipe Franks,TE,ATL,PIT,FA,,,,,,,,,,,,,,,,0.0
Pat Freiermuth TE - PIT,Pat Freiermuth,TE,PIT,@ATL,St Quintin Heidschnucken,,,,,,,3.0,76.0,,,,,,,,0.0
Izaiah Gathings TE,Izaiah Gathings,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Zach Gentry TE - CIN,Zach Gentry,TE,CIN,@ATL,FA,,,,,,,1.0,8.0,,,,,,,,0.0
Mike Gesicki TE - NE,Mike Gesicki,TE,NE,BUF,FA,,,,,,,,,,,,,,,,0.0
Reggie Gilliam TE - BUF,Reggie Gilliam,TE,BUF,@NE,FA,,,,,,,,,,,,,,,,0.0
Noah Gindorff TE,Noah Gindorff,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Dallas Goedert TE - PHI,Dallas Goedert,TE,PHI,TEN,Koblenz 87ers,,,,,,,,,,,,,,,,0.0
Jimmy Graham TE - NO,Jimmy Graham,TE,NO,Bye,FA,,,,,,,,,,,,,,,,0.0
Kylen Granson TE - IND,Kylen Granson,TE,IND,@DAL,FA,,,,,,,4.0,19.0,,,,,,,,0.0
Noah Gray TE - KC View News,Noah Gray,TE,KC,@CIN,FA,,,,,,,1.0,15.0,,,,,,,,0.0
Thomas Greaney TE,Thomas Greaney,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Seth Green TE,Seth Green,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Nick Guggemos TE,Nick Guggemos,TE,,@CHI,FA,,,,,,,,,,,,,,,,0.0
Jacob Harris TE - JAX,Jacob Harris,TE,JAX,SEA,FA,,,,,,,,,,,,,,,,0.0
Griffin Hebert TE,Griffin Hebert,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Peyton Hendershot TE - DAL Q View News,Peyton Hendershot,TE,DAL,IND,FA,,,,,,,,,,,,,,,,0.0
Hunter Henry TE - NE,Hunter Henry,TE,NE,BUF,FlyRamsFly,,,,,,,2.0,13.0,,,,,,,,0.0
Parker Hesse TE - ATL,Parker Hesse,TE,ATL,PIT,FA,,,,,,,1.0,16.0,,,,,,,,0.0
Connor Heyward TE - PIT,Connor Heyward,TE,PIT,@ATL,FA,,,,,,,1.0,17.0,1.0,,,,,,,0.0
Tyler Higbee TE - LA Q View News,Tyler Higbee,TE,LA,SEA,Boppard Raiders,,,,,,,2.0,14.0,,,,,,,,0.0
Julian Hill TE - MIA,Julian Hill,TE,MIA,Bye,FA,,,,,,,,,,,,,,,,0.0
Taysom Hill TE - NO,Taysom Hill,TE,NO,@TB,St Quintin Heidschnucken,1.0,21.0,,,10.0,,2.0,35.0,1.0,,,,,,,0.0
T.J. Hockenson TE - MIN,T.J. Hockenson,TE,MIN,NYJ,Wbn Beasts,,,,,,,4.0,33.0,,,,,,,,0.0
Curtis Hodges TE - WAS,Curtis Hodges,TE,WAS,@NYG,FA,,,,,,,,,,,,,,,,0.0
Joel Honigford TE,Joel Honigford,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Austin Hooper TE - LV,Austin Hooper,TE,LV,LAC,FA,,,,,,,3.0,22.0,,,,,,,,0.0
Jesper Horsted TE - LV,Jesper Horsted,TE,LV,LAC,FA,,,,,,,,,,,,,,,,0.0
O.J. Howard TE,O.J. Howard,TE,,LAC,FA,,,,,,,,,,,,,,,,0.0
Tanner Hudson TE - CIN,Tanner Hudson,TE,CIN,KC,FA,,,,,,,,,,,,,,,,0.0
Tommy Hudson TE - NO,Tommy Hudson,TE,NO,Bye,FA,,,,,,,,,,,,,,,,0.0
Hayden Hurst TE - CAR,Hayden Hurst,TE,CAR,Bye,FA,,,,,,,2.0,12.0,,,,,,,,0.0
Tyree Jackson TE - NYG,Tyree Jackson,TE,NYG,TEN,FA,,,,,,,,,,,,,,,,0.0
Jesse James TE,Jesse James,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
E.J. Jenkins TE,E.J. Jenkins,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Juwan Johnson TE - NO,Juwan Johnson,TE,NO,@TB,Wbn Beasts,,,,,,,,,,,,,,,,0.0
Ryan Jones TE - NYG,Ryan Jones,TE,NYG,Bye,FA,,,,,,,,,,,,,,,,0.0
Brevin Jordan TE - HOU,Brevin Jordan,TE,HOU,CLE,FA,,,,,,,4.0,46.0,,,,,,,,0.0
Nikola Kalinic TE - LA,Nikola Kalinic,TE,LA,@DAL,FA,,,,,,,,,,,,,,,,0.0
Hunter Kampmoyer TE - LAC,Hunter Kampmoyer,TE,LAC,@LV,FA,,,,,,,,,,,,,,,,0.0
Dalton Keene TE - HOU,Dalton Keene,TE,HOU,TEN,FA,,,,,,,,,,,,,,,,0.0
Travis Kelce TE - KC,Travis Kelce,TE,KC,@CIN,dirty birds,,,,,,,4.0,56.0,,,,,,1.0,1.0,0.0
Ko Kieft TE - TB,Ko Kieft,TE,TB,NO,FA,,,,,,,1.0,12.0,,,,,,,,0.0
Dalton Kincaid TE - BUF,Dalton Kincaid,TE,BUF,Bye,Magic Eulers,,,,,,,,,,,,,,,,0.0
George Kittle TE - SF,George Kittle,TE,SF,MIA,Magic Eulers,,,,,,,2.0,22.0,,,,,,,,0.0
Cole Kmet TE - CHI,Cole Kmet,TE,CHI,GB,FA,,,,,,,6.0,72.0,,,,,,,,0.0
Dawson Knox TE - BUF,Dawson Knox,TE,BUF,@NE,FA,,,,,,,,,,,,,,,,0.0
Charlie Kolar TE - BAL,Charlie Kolar,TE,BAL,DEN,FA,,,,,,,,,,,,,,,,0.0
Tucker Kraft TE - GB,Tucker Kraft,TE,GB,Bye,W (Oct 4),,,,,,,,,,,,,,,,0.0
Tyler Kroft TE - MIA View News,Tyler Kroft,TE,MIA,MIA,FA,,,,,,,,,,,,,,,,0.0
Lucas Krull TE - DEN,Lucas Krull,TE,DEN,Bye,FA,,,,,,,,,,,,,,,,0.0
Zack Kuntz TE - NYJ,Zack Kuntz,TE,NYJ,Bye,FA,,,,,,,,,,,,,,,,0.0
Cameron Latu TE - SF IR,Cameron Latu,TE,SF,Bye,FA,,,,,,,,,,,,,,,,0.0
Isaiah Likely TE - BAL,Isaiah Likely,TE,BAL,DEN,FA,,,,,,,4.0,30.0,,,,,,,,0.0
Hunter Long TE - LA IR,Hunter Long,TE,LA,SEA,FA,,,,,,,,,,,,,,,,0.0
Johnny Lumpkin TE,Johnny Lumpkin,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Tyler Mabry TE - SEA,Tyler Mabry,TE,SEA,@LA,FA,,,,,,,,,,,,,,,,0.0
Alize Mack TE Q,Alize Mack TE,Q,,Bye,FA,,,,,,,,,,,,,,,,0.0
Will Mallory TE - IND,Will Mallory,TE,IND,Bye,FA,,,,,,,,,,,,,,,,0.0
Chris Manhertz TE - DEN,Chris Manhertz,TE,DEN,@BAL,FA,,,,,,,,,,,,,,,,0.0
Ben Mason TE,Ben Mason,TE,,DEN,FA,,,,,,,,,,,,,,,,0.0
Michael Mayer TE - LV,Michael Mayer,TE,LV,Bye,FA,,,,,,,,,,,,,,,,0.0
Trey McBride TE - ARI,Trey McBride,TE,ARI,Bye,FA,,,,,,,,,,,,,,,,0.0
Camren McDonald TE,Camren McDonald,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Sean McKeon TE - DAL,Sean McKeon,TE,DAL,IND,FA,,,,,,,,,,,,,,,,0.0
Tre' McKitty TE - LAC,Tre' McKitty,TE,LAC,@LV,FA,,,,,,,1.0,8.0,,,,,,,,0.0
James Mitchell TE - DET,James Mitchell,TE,DET,JAX,W (Oct 4),,,,,,,,,,,,,,,,0.0
Zaire Mitchell-Paden TE - CLE,Zaire,Mitchell,Paden,Bye,FA,,,,,,,,,,,,,,,,0.0
Foster Moreau TE - NO Q View News,Foster Moreau,TE,NO,LAC,FA,,,,,,,,,,,,,,,,0.0
Quintin Morris TE - BUF,Quintin Morris,TE,BUF,@NE,FA,,,,,,,,,,,,,,,,0.0
Johnny Mundt TE - MIN,Johnny Mundt,TE,MIN,NYJ,FA,,,,,,,1.0,12.0,,,,,,,,0.0
Jordan Murray TE - IND,Jordan Murray,TE,IND,Bye,FA,,,,,,,,,,,,,,,,0.0
Nick Muse TE - MIN,Nick Muse,TE,MIN,NYJ,FA,,,,,,,,,,,,,,,,0.0
Luke Musgrave TE - GB Q,Luke Musgrave,TE,GB,Bye,GLADIATORS of NORSCHT,,,,,,,,,,,,,,,,0.0
Chris Myarick TE - NYG IR,Chris Myarick,TE,NYG,WAS,FA,,,,,,,,,,,,,,,,0.0
David Njoku TE - CLE,David Njoku,TE,CLE,@HOU,Slay,,,,,,,,,,,,,,,,0.0
Thomas Odukoya TE - TEN,Thomas Odukoya,TE,TEN,Bye,FA,,,,,,,,,,,,,,,,0.0
Chigoziem Okonkwo TE - TEN,Chigoziem Okonkwo,TE,TEN,@PHI,FA,,,,,,,4.0,68.0,,,,,,,,0.0
Albert Okwuegbunam TE - PHI,Albert Okwuegbunam,TE,PHI,@BAL,FA,,,,,,,,,,,,,,,,0.0
Josh Oliver TE - MIN,Josh Oliver,TE,MIN,NYJ,FA,,,,,,,,,,,,,,,,0.0
Cade Otton TE - TB,Cade Otton,TE,TB,NO,FA,,,,,,,6.0,28.0,1.0,,,,,,,0.0
Donald Parham TE - LAC,Donald Parham,TE,LAC,@LV,FA,,,,,,,,,,,,,,,,0.0
Colby Parkinson TE - SEA,Colby Parkinson,TE,SEA,@LA,FA,,,,,,,1.0,12.0,,,,,,,,0.0
Josh Pederson TE - JAX,Josh Pederson,TE,JAX,Bye,FA,,,,,,,,,,,,,,,,0.0
Kyle Pitts TE - ATL,Kyle Pitts,TE,ATL,PIT,FlyRamsFly,,,,,,,,,,,,,,,,0.0
Gerrit Prince TE - KC,Gerrit Prince,TE,KC,Bye,FA,,,,,,,,,,,,,,,,0.0
Teagan Quitoriano TE - HOU,Teagan Quitoriano,TE,HOU,CLE,FA,,,,,,,,,,,,,,,,0.0
Kevin Rader TE - TEN,Kevin Rader,TE,TEN,@PHI,FA,,,,,,,,,,,,,,,,0.0
John Raine TE,John Raine,TE,,PIT,FA,,,,,,,,,,,,,,,,0.0
Sammis Reyes TE,Sammis Reyes,TE,,GB,FA,,,,,,,,,,,,,,,,0.0
Giovanni Ricci TE - CAR,Giovanni Ricci,TE,CAR,Bye,FA,,,,,,,,,,,,,,,,0.0
Justin Rigg TE,Justin Rigg,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Armani Rogers TE - WAS IR,Armani Rogers,TE,WAS,@NYG,FA,,,,,,,,,,,,,,,,0.0
Jeremy Ruckert TE - NYJ,Jeremy Ruckert,TE,NYJ,@MIN,FA,,,,,,,,,,,,,,,,0.0
Brady Russell TE - SEA,Brady Russell,TE,SEA,Bye,FA,,,,,,,,,,,,,,,,0.0
Drew Sample TE - CIN,Drew Sample,TE,CIN,KC,FA,,,,,,,,,,,,,,,,0.0
Eric Saubert TE Q,Eric Saubert TE,Q,,@SF,FA,,,,,,,,,,6.0,,,,,,0.0
Luke Schoonmaker TE - DAL,Luke Schoonmaker,TE,DAL,Bye,FA,,,,,,,,,,,,,,,,0.0
Mason Schreck TE,Mason Schreck,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Dalton Schultz TE - HOU,Dalton Schultz,TE,HOU,CLE,FA,,,,,,,2.0,33.0,,,,,,,,0.0
Bernhard Seikovits TE - ARI,Bernhard Seikovits,TE,ARI,Bye,FA,,,,,,,,,,,,,,,,0.0
John Shenker TE - LV,John Shenker,TE,LV,Bye,FA,,,,,,,,,,,,,,,,0.0
Christian Sims TE,Christian Sims,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Stone Smartt TE - LAC,Stone Smartt,TE,LAC,Bye,FA,,,,,,,,,,,,,,,,0.0
Irv Smith TE - CIN O View News,Irv Smith,TE,CIN,KC,FA,,,,,,,,,,,,,,,,0.0
Jonnu Smith TE - ATL,Jonnu Smith,TE,ATL,PIT,FA,,,,,,,2.0,6.0,,,,,,,,0.0
Kaden Smith TE - WAS IR,Kaden Smith,TE,WAS,Bye,FA,,,,,,,,,,,,,,,,0.0
Durham Smythe TE - MIA,Durham Smythe,TE,MIA,@SF,FA,,,,,,,2.0,21.0,,9.0,,,,,,0.0
Matt Sokol TE - NE,Matt Sokol,TE,NE,BUF,FA,,,,,,,,,,,,,,,,0.0
Jack Stoll TE - PHI,Jack Stoll,TE,PHI,TEN,FA,,,,,,,3.0,41.0,,,,,,,,0.0
Brenton Strange TE - JAX,Brenton Strange,TE,JAX,Bye,FA,,,,,,,,,,,,,,,,0.0
Stephen Sullivan TE - CAR IR,Stephen Sullivan,TE,CAR,Bye,FA,,,,,,,,,,,,,,,,0.0
Tommy Sweeney TE - NYG NFI-R,Tommy Sweeney,TE,NYG,WAS,FA,,,,,,,,,,,,,,,,0.0
Tanner Taula TE - TB,Tanner Taula,TE,TB,Bye,FA,,,,,,,,,,,,,,,,0.0
Leonard Taylor TE - JAX IR,Leonard Taylor,TE,JAX,Bye,FA,,,,,,,,,,,,,,,,0.0
Hunter Thedford TE,Hunter Thedford,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Ian Thomas TE - CAR,Ian Thomas,TE,CAR,Bye,FA,,,,,,,,,,,,,,,,0.0
Logan Thomas TE - WAS View News,Logan Thomas,TE,WAS,@NYG,FA,,,,,,,3.0,20.0,,,,,,,,0.0
Noah Togiai TE,Noah Togiai,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Eric Tomlinson TE,Eric Tomlinson,TE,,CLE,FA,,,,,,,,,,,,,,,,0.0
Jake Tonges TE - SF,Jake Tonges,TE,SF,GB,FA,,,,,,,,,,,,,,,,0.0
Robert Tonyan TE - CHI,Robert Tonyan,TE,CHI,GB,FA,,,,,,,1.0,10.0,,,,,,,,0.0
Christian Trahan TE,Christian Trahan,TE,,Bye,FA,,,,,,,,,,,,,,,,0.0
Adam Trautman TE - DEN,Adam Trautman,TE,DEN,@BAL,FA,,,,,,,2.0,28.0,,,,,,,,0.0
Tommy Tremble TE - CAR,Tommy Tremble,TE,CAR,Bye,FA,,,,,,,,,,,,,,,,0.0
Cole Turner TE - WAS,Cole Turner,TE,WAS,@NYG,FA,,,,,,,,,,,,,,,,0.0
C.J. Uzomah TE - NYJ,C.J. Uzomah,TE,NYJ,@MIN,FA,,,,,,,1.0,31.0,,,,,,,,0.0
Travis Vokolek TE - BAL,Travis Vokolek,TE,BAL,Bye,FA,,,,,,,,,,,,,,,,0.0
Darren Waller TE - NYG,Darren Waller,TE,NYG,WAS,Alta Villa Cardinals,,,,,,,,,,,,,,,,0.0
Darnell Washington TE - PIT View News,Darnell Washington,TE,PIT,Bye,FA,,,,,,,,,,,,,,,,0.0
Scotty Washington TE,Scotty Washington,TE,,BUF,FA,,,,,,,,,,,,,,,,0.0
Leroy Watson TE - SF,Leroy Watson,TE,SF,Bye,FA,,,,,,,,,,,,,,,,0.0
David Wells TE - TB,David Wells,TE,TB,NO,FA,,,,,,,,,,,,,,,,0.0
Trevon Wesco TE - TEN,Trevon Wesco,TE,TEN,@PHI,FA,,,,,,,,,,,,,,,,0.0
Blake Whiteheart TE - ARI,Blake Whiteheart,TE,ARI,Bye,FA,,,,,,,,,,,,,,,,0.0
Josh Whyle TE - TEN,Josh Whyle,TE,TEN,Bye,FA,,,,,,,,,,,,,,,,0.0
Brayden Willis TE - SF,Brayden Willis,TE,SF,Bye,FA,,,,,,,,,,,,,,,,0.0
Joel Wilson TE - BUF,Joel Wilson,TE,BUF,Bye,FA,,,,,,,,,,,,,,,,0.0
Charlie Woerner TE - SF,Charlie Woerner,TE,SF,MIA,FA,,,,,,,,,,,,,,,,0.0
Jelani Woods TE - IND IR,Jelani Woods,TE,IND,@DAL,FA,,,,,,,2.0,28.0,,,,,,,,0.0
Brock Wright TE - DET,Brock Wright,TE,DET,JAX,W (Oct 4),,,,,,,2.0,25.0,,,,,,,,0.0
Kenny Yeboah TE - NYJ IR,Kenny Yeboah,TE,NYJ,@MIN,FA,,,,,,,,,,,,,,,,0.0
Shane Zylstra TE - DET IR,Shane Zylstra,TE,DET,JAX,W (Oct 4),,,,,,,1.0,4.0,,,,,,,,0.0
